order_id,customer_id,product_id,order_date,quantity,total_amount
2075,213,19,2024-10-28,1,461.07
2076,808,29,2024-10-31,5,237.8
2077,118,20,2025-07-13,2,61.08
2078,887,112,2025-01-20,5,1470.8500000000001
2079,673,51,2024-09-08,3,1248.57
2080,27,2,2024-09-23,1,475.07
2081,484,125,2025-07-09,3,1003.17
2082,128,42,2024-11-27,4,1090.44
2083,793,166,2024-12-08,1,455.83
2084,320,26,2025-07-05,2,465.08
2085,120,24,2025-08-13,2,174.88
2086,345,112,2025-03-10,4,1176.68
2087,627,127,2025-08-22,4,1206.2
2088,865,121,2025-05-24,4,1184.32
2089,890,29,2025-01-13,4,190.24
2090,238,41,2024-12-20,3,862.5
2091,757,6,2025-04-17,1,372.26
2092,819,4,2024-12-24,1,63.35
2093,367,145,2025-07-26,1,332.27
2094,393,46,2025-07-29,5,909.5999999999999
2095,507,43,2025-04-08,3,180.21
2096,649,24,2024-09-06,4,349.76
2097,247,193,2025-07-07,3,523.8
2098,385,52,2025-07-31,1,221.19
2099,454,119,2025-03-05,2,700.0
2100,479,124,2024-11-18,1,193.6
2101,848,80,2025-01-16,3,682.11
2102,668,127,2025-06-25,4,1206.2
2103,708,197,2025-01-10,3,558.75
2104,214,62,2025-02-28,3,1267.35
2105,492,153,2025-07-12,5,383.25
2106,975,53,2024-10-10,5,2005.35
2107,802,64,2024-10-23,5,753.0
2108,529,118,2025-01-15,5,2188.75
2109,98,67,2025-03-10,4,493.04
2110,425,162,2025-04-05,5,2368.0
2111,380,154,2025-04-11,4,507.36
2112,284,164,2024-09-22,5,1041.5
2113,356,108,2025-06-09,4,381.04
2114,334,91,2025-02-17,3,1092.6299999999999
2115,467,146,2025-08-22,5,175.0
2116,104,103,2024-10-30,5,1932.75
2117,623,179,2024-10-23,1,241.86
2118,615,131,2024-09-17,3,1204.9499999999998
2119,692,107,2025-06-26,2,447.58
2120,289,27,2025-08-04,1,50.11
2121,924,173,2025-06-04,1,243.91
2122,579,119,2025-05-12,2,700.0
2123,745,101,2025-06-22,4,151.6
2124,804,153,2025-04-06,2,153.3
2125,214,164,2024-09-08,3,624.9000000000001
2126,292,199,2025-03-14,5,2224.1
2127,106,175,2025-04-18,1,475.03
2128,844,149,2025-07-16,4,1171.4
2129,551,93,2025-01-20,3,57.66
2130,814,173,2024-10-21,3,731.73
2131,692,69,2025-07-24,5,2269.45
2132,614,114,2025-08-01,1,49.26
2133,457,143,2025-04-22,4,1546.84
2134,23,173,2025-01-14,2,487.82
2135,168,153,2024-09-23,5,383.25
2136,253,113,2025-04-28,1,90.84
2137,694,26,2024-09-23,3,697.62
2138,460,138,2024-10-13,4,1020.56
2139,340,26,2024-12-20,2,465.08
2140,10,194,2024-12-07,5,1223.15
2141,108,9,2025-08-24,5,1584.65
2142,367,47,2024-09-15,1,256.98
2143,644,154,2025-06-12,5,634.2
2144,147,19,2025-06-09,4,1844.28
2145,327,160,2025-07-01,3,999.48
2146,54,74,2025-07-07,2,769.5
2147,189,110,2024-12-06,5,747.55
2148,296,108,2025-01-22,4,381.04
2149,559,199,2025-05-25,1,444.82
2150,647,100,2025-06-10,4,1510.88
2151,616,105,2025-06-03,3,222.57
2152,484,141,2024-09-09,3,31.799999999999997
2153,46,162,2024-08-30,4,1894.4
2154,445,9,2025-05-21,2,633.86
2155,742,81,2025-05-11,1,248.77
2156,272,95,2025-06-03,4,1377.68
2157,102,25,2025-07-28,4,609.24
2158,484,179,2025-01-13,2,483.72
2159,87,114,2025-01-14,2,98.52
2160,347,199,2025-04-16,4,1779.28
2161,785,163,2025-04-22,1,374.11
2162,294,80,2025-06-26,3,682.11
2163,297,181,2024-12-11,5,1411.6
2164,386,69,2025-06-25,1,453.89
2165,689,72,2024-12-13,1,236.91
2166,203,128,2025-04-21,5,1042.45
2167,803,190,2024-10-15,4,36.72
2168,912,9,2025-08-21,5,1584.65
2169,500,162,2025-01-31,3,1420.8000000000002
2170,246,51,2024-10-13,2,832.38
2171,22,9,2024-10-10,1,316.93
2172,592,44,2025-06-24,5,2391.4500000000003
2173,923,198,2024-11-13,5,330.25
2174,189,118,2025-07-13,5,2188.75
2175,650,165,2024-12-19,3,694.14
2176,838,112,2025-01-04,2,588.34
2177,964,130,2025-06-02,4,229.64
2178,773,125,2025-08-04,4,1337.56
2179,355,190,2024-11-30,1,9.18
2180,948,56,2024-10-09,2,453.34
2181,743,69,2024-12-03,1,453.89
2182,593,187,2025-06-21,4,958.12
2183,363,74,2025-03-30,2,769.5
2184,666,194,2024-09-08,4,978.52
2185,78,77,2025-05-25,3,876.96
2186,530,140,2024-12-21,3,437.70000000000005
2187,549,22,2025-08-24,1,316.12
2188,657,73,2024-11-24,4,1231.2
2189,51,48,2024-12-22,5,1140.25
2190,963,180,2024-08-28,4,1542.6
2191,536,90,2024-12-08,1,412.75
2192,737,137,2025-08-23,2,122.88
2193,350,156,2024-12-13,2,12.44
2194,722,91,2024-12-10,4,1456.84
2195,170,186,2024-11-26,1,85.29
2196,484,193,2024-10-05,2,349.2
2197,759,56,2025-05-05,1,226.67
2198,369,98,2024-11-06,2,21.92
2199,718,116,2025-06-15,1,354.19
2200,900,189,2025-07-03,3,565.23
2201,82,199,2025-03-21,4,1779.28
2202,225,100,2025-06-24,5,1888.6000000000001
2203,169,195,2025-04-19,5,518.1
2204,50,198,2024-12-28,4,264.2
2205,843,75,2025-01-28,3,481.89
2206,904,46,2024-12-17,1,181.92
2207,221,169,2025-02-07,5,87.25
2208,583,36,2024-10-16,1,486.43
2209,956,115,2025-01-30,5,242.7
2210,842,149,2024-12-14,3,878.5500000000001
2211,514,69,2025-03-16,1,453.89
2212,649,95,2024-12-17,3,1033.26
2213,877,170,2025-03-10,4,1768.32
2214,925,189,2025-06-20,1,188.41
2215,952,198,2025-05-17,3,198.14999999999998
2216,998,166,2024-10-27,5,2279.15
2217,851,27,2024-10-15,3,150.32999999999998
2218,380,24,2025-06-14,5,437.2
2219,870,25,2025-07-31,1,152.31
2220,992,123,2024-09-23,1,30.95
2221,26,72,2024-09-28,4,947.64
2222,493,129,2025-03-04,1,173.73
2223,251,69,2025-07-30,3,1361.67
2224,567,61,2025-08-10,4,605.16
2225,371,121,2025-06-09,3,888.24
2226,40,184,2025-03-02,4,704.0
2227,234,199,2025-05-10,1,444.82
2228,189,104,2025-07-21,3,77.1
2229,97,159,2024-12-17,5,135.85000000000002
2230,299,91,2025-05-24,3,1092.6299999999999
2231,216,147,2024-12-02,5,1979.0
2232,291,94,2025-05-04,2,382.54
2233,385,76,2025-04-11,4,387.12
2234,285,103,2025-04-18,3,1159.65
2235,394,176,2024-08-30,4,258.48
2236,701,73,2025-01-06,2,615.6
2237,724,25,2025-08-18,4,609.24
2238,251,88,2025-05-15,5,155.35
2239,760,34,2025-05-31,5,56.1
2240,905,141,2025-08-20,4,42.4
2241,765,146,2025-08-03,2,70.0
2242,682,25,2024-11-12,2,304.62
2243,819,99,2025-02-23,3,910.1999999999999
2244,426,132,2024-10-06,1,388.09
2245,704,57,2025-02-22,1,98.35
2246,834,176,2025-01-20,2,129.24
2247,336,148,2025-02-10,1,289.74
2248,829,83,2025-05-08,1,121.54
2249,704,115,2025-03-16,5,242.7
2250,205,105,2025-05-31,5,370.95
2251,381,55,2025-06-03,5,1867.8999999999999
2252,358,145,2024-11-30,4,1329.08
2253,292,140,2024-11-22,3,437.70000000000005
2254,884,170,2024-12-17,2,884.16
2255,14,71,2024-12-12,5,344.79999999999995
2256,669,130,2025-08-09,2,114.82
2257,905,90,2025-03-13,3,1238.25
2258,88,132,2025-01-17,1,388.09
2259,666,29,2025-06-23,5,237.8
2260,566,5,2024-09-16,3,71.58
2261,306,157,2025-06-21,2,489.7
2262,870,137,2025-05-28,4,245.76
2263,569,104,2025-04-30,3,77.1
2264,71,127,2025-03-05,5,1507.75
2265,759,156,2024-11-26,3,18.66
2266,901,101,2025-07-23,3,113.69999999999999
2267,751,75,2025-06-16,1,160.63
2268,191,120,2024-11-28,2,981.92
2269,896,1,2025-05-05,3,1352.31
2270,493,33,2025-06-09,1,60.55
2271,325,104,2025-07-13,5,128.5
2272,222,8,2025-03-03,3,41.67
2273,165,174,2025-04-26,1,75.66
2274,448,58,2025-08-04,2,718.14
2275,245,163,2024-12-30,2,748.22
2276,713,46,2025-05-23,2,363.84
2277,452,29,2025-03-15,1,47.56
2278,689,67,2024-10-20,4,493.04
2279,365,164,2025-04-24,5,1041.5
2280,705,130,2024-10-22,4,229.64
2281,373,119,2024-11-03,2,700.0
2282,350,144,2025-07-10,1,249.48
2283,314,191,2025-02-06,4,192.84
2284,445,60,2024-12-30,1,36.68
2285,905,58,2024-11-20,4,1436.28
2286,66,197,2025-02-25,2,372.5
2287,244,156,2024-09-04,1,6.22
2288,706,1,2025-02-06,5,2253.85
2289,328,71,2025-08-25,5,344.79999999999995
2290,284,135,2024-10-07,1,353.01
2291,785,172,2024-11-25,5,862.1500000000001
2292,375,151,2025-08-09,2,150.36
2293,262,80,2025-03-20,5,1136.85
2294,36,51,2025-06-12,3,1248.57
2295,74,50,2025-08-17,1,215.49
2296,956,66,2024-12-19,5,1264.55
2297,458,142,2025-05-31,4,1035.72
2298,960,21,2024-11-26,2,79.68
2299,500,166,2025-02-04,1,455.83
2300,951,1,2025-05-13,4,1803.08
2301,538,80,2025-07-11,4,909.48
2302,409,121,2025-05-08,3,888.24
2303,418,162,2025-04-06,3,1420.8000000000002
2304,413,188,2025-04-08,4,1952.28
2305,874,191,2025-06-10,3,144.63
2306,656,119,2025-06-14,4,1400.0
2307,729,194,2025-07-14,2,489.26
2308,628,58,2025-03-28,3,1077.21
2309,271,67,2025-05-18,2,246.52
2310,161,12,2025-05-26,3,1351.83
2311,844,149,2025-04-03,1,292.85
2312,639,28,2025-05-24,1,291.2
2313,136,74,2024-09-23,2,769.5
2314,819,90,2024-10-15,1,412.75
2315,104,89,2025-02-01,5,1799.8
2316,596,174,2024-09-03,5,378.29999999999995
2317,822,8,2025-06-06,3,41.67
2318,981,46,2025-03-11,3,545.76
2319,140,79,2024-10-02,5,469.75
2320,596,100,2024-11-16,4,1510.88
2321,892,68,2025-05-28,5,269.40000000000003
2322,457,177,2024-10-09,4,28.92
2323,870,181,2025-01-21,4,1129.28
2324,787,40,2025-01-05,5,897.6
2325,472,151,2024-11-07,5,375.90000000000003
2326,803,10,2025-04-15,4,1722.72
2327,417,27,2025-03-22,5,250.55
2328,104,193,2024-09-07,1,174.6
2329,712,108,2024-09-24,3,285.78000000000003
2330,338,38,2024-11-28,2,601.68
2331,750,29,2025-05-15,3,142.68
2332,169,123,2024-09-15,4,123.8
2333,947,92,2024-09-13,2,910.44
2334,136,79,2025-05-15,1,93.95
2335,976,53,2024-11-27,4,1604.28
2336,228,162,2025-04-28,1,473.6
2337,315,170,2025-01-07,3,1326.24
2338,657,118,2025-02-12,5,2188.75
2339,884,9,2024-12-07,5,1584.65
2340,221,150,2025-04-16,1,489.65
2341,652,196,2025-01-01,3,794.31
2342,900,145,2024-09-16,2,664.54
2343,977,139,2025-03-11,5,1125.2
2344,453,72,2024-11-25,4,947.64
2345,643,163,2024-10-17,2,748.22
2346,607,122,2025-01-22,5,868.6
2347,510,108,2025-07-15,3,285.78000000000003
2348,728,50,2025-02-18,5,1077.45
2349,437,102,2025-05-13,2,927.82
2350,572,25,2025-03-23,5,761.55
2351,521,163,2025-07-31,3,1122.33
2352,665,60,2025-04-03,1,36.68
2353,437,118,2025-01-20,3,1313.25
2354,375,200,2024-09-30,5,1261.3
2355,428,82,2025-02-22,3,913.53
2356,304,158,2025-02-18,2,416.54
2357,398,157,2025-06-07,4,979.4
2358,830,132,2024-09-04,1,388.09
2359,751,129,2025-06-01,4,694.92
2360,73,51,2025-06-14,1,416.19
2361,500,196,2024-12-04,5,1323.85
2362,679,170,2024-10-10,4,1768.32
2363,106,52,2025-03-27,4,884.76
2364,994,21,2024-10-04,4,159.36
2365,742,119,2024-09-15,5,1750.0
2366,870,25,2024-09-23,1,152.31
2367,745,66,2025-07-07,2,505.82
2368,782,91,2025-08-16,2,728.42
2369,835,20,2025-04-28,2,61.08
2370,647,58,2024-11-24,1,359.07
2371,784,123,2025-06-05,4,123.8
2372,895,46,2025-07-16,1,181.92
2373,368,198,2025-08-25,2,132.1
2374,891,117,2024-12-14,2,441.26
2375,654,102,2025-01-13,2,927.82
2376,790,33,2025-04-20,1,60.55
2377,72,162,2025-08-09,4,1894.4
2378,274,72,2025-06-30,2,473.82
2379,997,194,2024-10-05,2,489.26
2380,190,33,2024-10-17,2,121.1
2381,532,191,2025-05-11,4,192.84
2382,194,38,2024-12-28,3,902.52
2383,449,55,2024-09-17,1,373.58
2384,854,172,2024-09-11,4,689.72
2385,605,141,2025-02-02,2,21.2
2386,556,52,2025-03-01,4,884.76
2387,189,7,2025-02-03,5,2282.9
2388,374,95,2025-02-16,2,688.84
2389,205,50,2024-12-16,4,861.96
2390,312,140,2024-11-06,5,729.5
2391,356,50,2024-10-10,2,430.98
2392,447,197,2025-01-13,4,745.0
2393,986,39,2024-12-27,2,194.72
2394,212,176,2025-03-03,1,64.62
2395,700,141,2025-02-07,2,21.2
2396,171,7,2025-01-09,4,1826.32
2397,492,119,2025-04-28,2,700.0
2398,588,200,2024-11-29,5,1261.3
2399,514,136,2025-07-09,2,51.64
2400,931,55,2024-11-12,3,1120.74
2401,52,82,2025-02-11,2,609.02
2402,600,9,2025-05-26,4,1267.72
2403,166,80,2025-08-07,5,1136.85
2404,310,150,2024-09-24,1,489.65
2405,947,89,2025-06-03,3,1079.8799999999999
2406,225,13,2025-08-17,1,440.3
2407,442,10,2024-11-06,2,861.36
2408,642,130,2024-11-17,2,114.82
2409,521,162,2025-07-14,2,947.2
2410,336,21,2025-02-22,5,199.20000000000002
2411,726,141,2024-12-06,1,10.6
2412,423,26,2025-03-08,1,232.54
2413,63,118,2024-12-06,2,875.5
2414,438,69,2025-05-01,4,1815.56
2415,343,45,2025-07-17,2,622.36
2416,205,48,2024-10-05,4,912.2
2417,612,162,2025-03-25,2,947.2
2418,741,165,2024-10-03,5,1156.9
2419,816,170,2024-10-30,2,884.16
2420,979,44,2024-12-15,2,956.58
2421,727,80,2024-10-20,3,682.11
2422,514,70,2025-07-07,1,202.74
2423,19,13,2025-08-01,1,440.3
2424,636,39,2025-04-23,3,292.08
2425,68,162,2024-09-02,2,947.2
2426,499,70,2025-04-18,2,405.48
2427,731,105,2025-08-15,1,74.19
2428,350,128,2025-06-30,5,1042.45
2429,716,94,2025-08-03,5,956.35
2430,33,128,2024-10-10,3,625.47
2431,348,16,2024-11-23,3,1262.82
2432,878,150,2024-09-13,1,489.65
2433,158,84,2024-11-10,2,303.92
2434,442,76,2025-01-24,4,387.12
2435,938,75,2025-03-11,1,160.63
2436,515,23,2025-07-27,2,646.98
2437,43,33,2025-04-11,2,121.1
2438,288,70,2025-02-09,3,608.22
2439,729,122,2024-08-29,1,173.72
2440,743,4,2024-09-26,3,190.05
2441,843,97,2025-07-29,4,1389.48
2442,279,178,2024-11-14,1,460.61
2443,799,7,2024-09-12,2,913.16
2444,558,32,2024-09-25,4,1410.48
2445,11,68,2024-09-26,3,161.64000000000001
2446,114,167,2025-06-22,3,896.8199999999999
2447,709,133,2025-03-06,3,862.6200000000001
2448,422,106,2024-11-20,3,143.52
2449,559,2,2025-07-31,3,1425.21
2450,275,182,2025-02-19,4,731.28
2451,463,118,2025-05-18,5,2188.75
2452,920,100,2024-11-24,5,1888.6000000000001
2453,719,26,2024-09-07,4,930.16
2454,139,85,2025-07-03,2,146.16
2455,760,164,2025-01-16,5,1041.5
2456,429,131,2024-12-03,2,803.3
2457,490,152,2025-07-06,4,235.16
2458,224,132,2025-05-29,1,388.09
2459,69,34,2024-12-03,5,56.1
2460,213,120,2025-07-14,4,1963.84
2461,817,127,2024-11-18,1,301.55
2462,983,46,2025-01-02,2,363.84
2463,498,68,2024-10-17,4,215.52
2464,805,131,2025-06-16,4,1606.6
2465,23,197,2024-10-24,4,745.0
2466,455,73,2025-01-14,1,307.8
2467,688,198,2025-02-10,2,132.1
2468,520,3,2024-12-07,5,1422.45
2469,490,82,2025-04-03,4,1218.04
2470,818,178,2025-06-19,2,921.22
2471,167,176,2025-06-05,3,193.86
2472,620,198,2024-11-12,5,330.25
2473,523,98,2025-03-22,2,21.92
2474,482,85,2025-03-13,4,292.32
2475,432,98,2025-04-16,3,32.88
2476,370,123,2025-01-20,4,123.8
2477,8,50,2025-03-16,2,430.98
2478,804,54,2025-01-15,3,502.43999999999994
2479,679,166,2025-04-03,3,1367.49
2480,75,149,2024-12-24,3,878.5500000000001
2481,275,172,2025-08-20,4,689.72
2482,147,193,2024-10-30,5,873.0
2483,133,143,2024-10-02,1,386.71
2484,868,59,2024-09-24,2,627.44
2485,138,27,2025-03-19,5,250.55
2486,695,130,2025-04-09,2,114.82
2487,57,95,2024-11-20,1,344.42
2488,741,164,2024-09-18,5,1041.5
2489,698,165,2025-04-19,2,462.76
2490,345,186,2024-10-13,1,85.29
2491,772,46,2025-03-28,2,363.84
2492,454,188,2024-10-22,2,976.14
2493,530,53,2025-08-01,3,1203.21
2494,362,93,2025-05-03,4,76.88
2495,265,151,2024-10-08,5,375.90000000000003
2496,672,49,2025-05-14,1,155.55
2497,771,122,2025-03-17,2,347.44
2498,251,3,2024-12-31,5,1422.45
2499,772,94,2024-09-17,2,382.54
2500,412,131,2024-10-22,3,1204.9499999999998
2501,533,117,2025-05-21,4,882.52
2502,503,105,2025-01-07,3,222.57
2503,494,154,2024-10-21,3,380.52
2504,258,83,2024-11-02,4,486.16
2505,725,96,2024-10-25,4,168.28
2506,610,156,2024-09-28,1,6.22
2507,559,59,2025-04-25,4,1254.88
2508,544,60,2025-02-14,1,36.68
2509,718,27,2024-08-29,4,200.44
2510,437,19,2024-12-31,4,1844.28
2511,592,53,2024-12-30,4,1604.28
2512,603,144,2024-09-14,4,997.92
2513,508,96,2024-09-13,2,84.14
2514,580,174,2024-12-21,5,378.29999999999995
2515,379,97,2025-06-21,1,347.37
2516,818,40,2025-06-29,1,179.52
2517,69,52,2025-08-17,3,663.5699999999999
2518,744,72,2024-12-26,5,1184.55
2519,396,155,2025-02-16,3,1048.8600000000001
2520,141,45,2025-05-01,2,622.36
2521,818,152,2024-12-25,2,117.58
2522,50,1,2025-04-25,4,1803.08
2523,642,127,2025-06-29,1,301.55
2524,462,159,2025-05-22,4,108.68
2525,600,29,2024-11-04,2,95.12
2526,343,177,2025-05-17,4,28.92
2527,394,48,2025-01-28,3,684.1500000000001
2528,688,5,2025-03-01,4,95.44
2529,366,93,2025-06-26,2,38.44
2530,568,136,2024-10-31,4,103.28
2531,781,112,2025-06-22,3,882.51
2532,660,68,2024-11-26,1,53.88
2533,638,13,2024-09-07,4,1761.2
2534,258,135,2025-08-22,1,353.01
2535,873,124,2024-11-18,1,193.6
2536,650,157,2024-09-26,3,734.55
2537,784,183,2025-02-16,1,201.93
2538,312,24,2025-06-30,5,437.2
2539,372,194,2025-07-11,2,489.26
2540,313,53,2025-05-23,4,1604.28
2541,958,86,2025-02-06,2,204.38
2542,985,30,2024-10-29,2,280.0
2543,944,45,2025-08-02,3,933.54
2544,501,15,2025-03-29,4,108.0
2545,3,49,2025-03-03,1,155.55
2546,235,70,2025-05-29,1,202.74
2547,880,181,2024-12-22,3,846.96
2548,457,71,2025-01-14,5,344.79999999999995
2549,650,74,2025-06-05,5,1923.75
2550,174,143,2024-09-04,1,386.71
2551,561,144,2025-07-07,3,748.4399999999999
2552,130,101,2025-05-19,5,189.5
2553,804,196,2025-06-23,3,794.31
2554,320,73,2024-12-30,1,307.8
2555,437,121,2024-09-27,1,296.08
2556,275,142,2024-09-14,2,517.86
2557,957,55,2024-12-25,1,373.58
2558,239,66,2025-07-20,2,505.82
2559,506,149,2025-05-19,1,292.85
2560,678,180,2024-12-19,3,1156.9499999999998
2561,73,12,2024-09-23,5,2253.05
2562,868,40,2025-03-26,5,897.6
2563,357,35,2024-11-03,4,1275.32
2564,559,73,2024-10-05,5,1539.0
2565,172,79,2024-12-02,2,187.9
2566,244,174,2025-03-24,5,378.29999999999995
2567,482,34,2025-05-01,1,11.22
2568,805,151,2024-10-15,3,225.54000000000002
2569,529,129,2024-10-28,1,173.73
2570,624,170,2025-08-11,2,884.16
2571,887,165,2024-08-28,3,694.14
2572,453,152,2025-03-31,3,176.37
2573,602,33,2025-05-27,1,60.55
2574,868,106,2025-01-12,3,143.52
2575,524,91,2024-10-10,5,1821.05
2576,663,75,2025-02-24,1,160.63
2577,81,43,2025-06-15,2,120.14
2578,259,161,2025-06-04,4,793.52
2579,449,128,2025-05-24,1,208.49
2580,752,146,2025-07-29,2,70.0
2581,450,99,2025-06-29,2,606.8
2582,778,58,2025-05-01,5,1795.35
2583,765,25,2025-06-02,4,609.24
2584,789,6,2025-07-19,2,744.52
2585,826,20,2025-03-03,5,152.7
2586,98,59,2025-01-14,2,627.44
2587,274,121,2025-04-12,1,296.08
2588,196,174,2025-08-06,3,226.98
2589,783,158,2025-05-12,5,1041.3500000000001
2590,978,171,2025-03-20,2,498.06
2591,64,24,2024-10-20,4,349.76
2592,399,57,2025-03-25,1,98.35
2593,623,158,2025-07-29,1,208.27
2594,366,20,2024-11-19,3,91.62
2595,918,178,2025-05-16,2,921.22
2596,827,169,2024-09-03,4,69.8
2597,789,149,2025-06-28,1,292.85
2598,831,121,2025-02-05,5,1480.3999999999999
2599,922,37,2025-03-23,1,46.01
2600,901,165,2025-03-29,2,462.76
2601,356,67,2025-02-22,3,369.78000000000003
2602,733,51,2025-04-30,1,416.19
2603,867,46,2024-12-28,5,909.5999999999999
2604,640,195,2025-07-07,4,414.48
2605,487,190,2025-05-19,5,45.9
2606,769,151,2025-05-11,4,300.72
2607,300,78,2025-05-09,2,119.08
2608,908,25,2024-12-01,3,456.93
2609,453,89,2024-09-22,2,719.92
2610,409,147,2024-09-18,3,1187.4
2611,68,172,2024-11-30,2,344.86
2612,622,23,2025-01-14,1,323.49
2613,669,56,2025-05-23,5,1133.35
2614,96,170,2025-08-20,4,1768.32
2615,61,141,2024-12-26,2,21.2
2616,743,35,2024-10-30,2,637.66
2617,144,85,2024-11-16,3,219.24
2618,245,159,2025-05-20,4,108.68
2619,298,111,2025-06-09,2,11.6
2620,43,164,2024-09-10,1,208.3
2621,433,189,2025-02-27,1,188.41
2622,49,35,2025-03-26,1,318.83
2623,488,110,2024-12-20,2,299.02
2624,896,86,2025-08-16,1,102.19
2625,561,172,2025-05-02,5,862.1500000000001
2626,903,177,2025-02-07,3,21.69
2627,951,45,2025-08-08,5,1555.9
2628,488,128,2024-11-25,5,1042.45
2629,386,62,2024-08-28,5,2112.25
2630,517,49,2025-06-03,3,466.65000000000003
2631,87,178,2024-11-10,3,1381.83
2632,470,64,2025-03-05,1,150.6
2633,844,198,2024-11-16,4,264.2
2634,136,119,2025-03-09,4,1400.0
2635,233,13,2025-08-02,1,440.3
2636,285,163,2025-06-02,5,1870.5500000000002
2637,571,60,2025-04-12,1,36.68
2638,985,86,2025-01-26,2,204.38
2639,824,174,2025-02-08,4,302.64
2640,55,186,2024-10-12,3,255.87
2641,415,109,2025-04-30,5,434.0
2642,717,26,2024-10-23,3,697.62
2643,352,102,2025-05-18,2,927.82
2644,813,51,2024-09-06,3,1248.57
2645,84,84,2025-07-24,3,455.88
2646,535,154,2025-02-08,1,126.84
2647,20,133,2025-03-30,4,1150.16
2648,91,168,2025-05-27,4,1229.4
2649,955,57,2025-05-02,2,196.7
2650,262,8,2024-10-22,5,69.45
2651,469,162,2024-12-16,1,473.6
2652,698,44,2025-06-28,5,2391.4500000000003
2653,940,150,2025-04-18,2,979.3
2654,735,163,2024-12-14,5,1870.5500000000002
2655,877,87,2024-11-25,2,248.2
2656,624,99,2025-06-20,5,1517.0
2657,640,74,2025-01-07,5,1923.75
2658,288,129,2025-01-02,3,521.1899999999999
2659,799,88,2024-11-25,1,31.07
2660,558,165,2025-06-13,2,462.76
2661,947,172,2025-05-29,5,862.1500000000001
2662,502,73,2024-12-08,3,923.4000000000001
2663,212,173,2025-06-05,2,487.82
2664,149,25,2025-06-16,2,304.62
2665,351,143,2025-05-22,3,1160.1299999999999
2666,759,98,2025-05-11,1,10.96
2667,69,174,2025-01-31,1,75.66
2668,242,95,2024-11-22,1,344.42
2669,995,112,2025-07-11,3,882.51
2670,824,57,2024-10-09,1,98.35
2671,618,48,2025-08-08,1,228.05
2672,47,59,2025-05-25,3,941.1600000000001
2673,146,116,2025-08-11,1,354.19
2674,193,21,2025-06-02,4,159.36
2675,392,182,2024-12-27,4,731.28
2676,611,19,2025-03-11,4,1844.28
2677,193,197,2024-12-01,2,372.5
2678,716,82,2025-03-06,1,304.51
2679,239,99,2025-08-24,1,303.4
2680,619,182,2025-03-06,2,365.64
2681,376,55,2025-04-03,2,747.16
2682,878,118,2025-05-15,1,437.75
2683,21,143,2025-03-13,5,1933.55
2684,702,194,2025-03-12,2,489.26
2685,427,187,2024-08-30,1,239.53
2686,830,93,2025-07-19,4,76.88
2687,909,133,2025-03-20,2,575.08
2688,946,124,2025-02-03,2,387.2
2689,70,160,2025-06-17,3,999.48
2690,25,73,2024-12-14,5,1539.0
2691,393,11,2024-10-23,1,398.96
2692,662,117,2025-08-16,1,220.63
2693,846,170,2025-02-08,2,884.16
2694,847,139,2024-11-17,5,1125.2
2695,304,51,2025-07-04,5,2080.95
2696,846,193,2025-01-25,3,523.8
2697,310,139,2024-11-10,1,225.04
2698,649,79,2024-11-14,5,469.75
2699,141,38,2025-01-13,2,601.68
2700,481,115,2025-01-20,1,48.54
2701,593,61,2025-04-27,3,453.87
2702,729,24,2025-07-08,5,437.2
2703,976,18,2025-06-11,2,546.36
2704,257,87,2024-10-25,4,496.4
2705,34,145,2025-03-19,1,332.27
2706,114,136,2024-09-07,2,51.64
2707,859,169,2024-10-15,3,52.349999999999994
2708,84,193,2025-07-18,4,698.4
2709,265,103,2024-09-16,5,1932.75
2710,55,101,2025-05-18,4,151.6
2711,886,165,2025-06-08,2,462.76
2712,798,182,2025-03-12,4,731.28
2713,61,79,2024-10-01,3,281.85
2714,486,120,2025-03-29,5,2454.7999999999997
2715,935,53,2025-02-07,4,1604.28
2716,14,50,2025-02-20,2,430.98
2717,16,28,2024-12-31,5,1456.0
2718,438,93,2024-10-28,2,38.44
2719,259,30,2025-02-05,2,280.0
2720,496,162,2024-11-09,3,1420.8000000000002
2721,483,175,2025-01-17,2,950.06
2722,385,168,2024-11-08,1,307.35
2723,466,111,2025-03-06,1,5.8
2724,607,163,2024-11-05,2,748.22
2725,10,136,2025-07-15,3,77.46000000000001
2726,732,115,2025-05-29,2,97.08
2727,944,164,2024-12-17,4,833.2
2728,183,158,2024-10-06,4,833.08
2729,914,199,2025-03-31,4,1779.28
2730,299,171,2025-06-03,5,1245.15
2731,431,60,2024-10-27,1,36.68
2732,866,51,2025-04-16,5,2080.95
2733,784,157,2024-09-26,2,489.7
2734,484,3,2025-03-19,4,1137.96
2735,770,31,2024-12-02,3,1146.3000000000002
2736,515,66,2025-08-09,2,505.82
2737,380,149,2025-04-14,5,1464.25
2738,821,33,2024-12-06,2,121.1
2739,900,124,2024-12-30,5,968.0
2740,614,61,2024-11-28,4,605.16
2741,714,185,2025-01-06,1,316.3
2742,92,112,2024-09-13,3,882.51
2743,577,182,2025-08-26,5,914.0999999999999
2744,96,50,2024-11-21,1,215.49
2745,590,49,2025-02-01,2,311.1
2746,747,36,2025-06-26,3,1459.29
2747,82,24,2025-03-29,3,262.32
2748,236,41,2024-10-11,3,862.5
2749,643,53,2025-01-25,3,1203.21
2750,556,113,2024-11-12,1,90.84
2751,354,76,2025-02-07,1,96.78
